region,zone,district,Month,Year,date,test_performed,confirmed_all,confirmed_u5,confirmed_5_14,confirmed_15,population,pop_5,pop_514,pop_15,war_affected_regions,war_affected_zones,war_affected_districts
Amhara,Awi,Dangila town,October,2020,2020-10-01,602,11,0,0,11,36658.6857,5298.077415,9204.936152,22155.67213,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila town,November,2020,2020-11-01,470,24,2,5,17,36658.6857,5298.077415,9204.936152,22155.67213,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila town,December,2020,2020-12-01,487,21,1,4,16,36658.6857,5298.077415,9204.936152,22155.67213,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila town,January,2020,2020-01-01,326,7,0,0,7,36658.6857,5298.077415,9204.936152,22155.67213,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila town,February,2020,2020-02-01,559,19,1,3,15,36658.6857,5298.077415,9204.936152,22155.67213,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila town,March,2020,2020-03-01,408,4,0,0,4,36658.6857,5298.077415,9204.936152,22155.67213,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila town,April,2020,2020-04-01,222,8,0,0,8,36658.6857,5298.077415,9204.936152,22155.67213,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila town,May,2020,2020-05-01,337,9,1,0,8,36658.6857,5298.077415,9204.936152,22155.67213,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila town,June,2020,2020-06-01,413,23,1,0,22,36658.6857,5298.077415,9204.936152,22155.67213,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila town,July,2021,2021-07-01,266,14,1,1,12,37228.08751,5380.369914,9347.912018,22499.80558,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila town,August,2021,2021-08-01,289,10,0,2,8,37228.08751,5380.369914,9347.912018,22499.80558,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila town,September,2021,2021-09-01,473,15,1,2,12,37228.08751,5380.369914,9347.912018,22499.80558,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila town,October,2021,2021-10-01,618,30,0,1,29,37228.08751,5380.369914,9347.912018,22499.80558,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila town,November,2021,2021-11-01,569,35,2,4,29,37228.08751,5380.369914,9347.912018,22499.80558,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila town,December,2021,2021-12-01,573,21,0,0,21,37228.08751,5380.369914,9347.912018,22499.80558,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila town,January,2021,2021-01-01,1385,16,1,1,14,37228.08751,5380.369914,9347.912018,22499.80558,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila town,February,2021,2021-02-01,648,10,0,1,9,37228.08751,5380.369914,9347.912018,22499.80558,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila town,March,2021,2021-03-01,588,9,0,0,9,37228.08751,5380.369914,9347.912018,22499.80558,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila town,April,2021,2021-04-01,499,10,0,2,8,37228.08751,5380.369914,9347.912018,22499.80558,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila town,May,2021,2021-05-01,435,8,0,1,7,37228.08751,5380.369914,9347.912018,22499.80558,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila town,June,2021,2021-06-01,325,17,1,1,15,37228.08751,5380.369914,9347.912018,22499.80558,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila,July,2019,2019-07-01,1009,70,3,8,59,158021.623,22837.99258,39678.97164,95504.65878,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila,August,2019,2019-08-01,1126,100,0,9,91,158021.623,22837.99258,39678.97164,95504.65878,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila,September,2019,2019-09-01,1198,154,7,16,131,158021.623,22837.99258,39678.97164,95504.65878,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila,October,2019,2019-10-01,1526,165,6,12,147,158021.623,22837.99258,39678.97164,95504.65878,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila,November,2019,2019-11-01,1553,117,3,13,101,158021.623,22837.99258,39678.97164,95504.65878,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila,December,2019,2019-12-01,1019,75,2,6,67,158021.623,22837.99258,39678.97164,95504.65878,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila,January,2019,2019-01-01,887,67,7,8,52,158021.623,22837.99258,39678.97164,95504.65878,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila,February,2019,2019-02-01,943,56,3,2,51,158021.623,22837.99258,39678.97164,95504.65878,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila,March,2019,2019-03-01,1310,79,6,16,57,158021.623,22837.99258,39678.97164,95504.65878,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila,April,2019,2019-04-01,1261,128,14,38,76,158021.623,22837.99258,39678.97164,95504.65878,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila,May,2019,2019-05-01,2280,321,28,89,204,158021.623,22837.99258,39678.97164,95504.65878,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila,June,2019,2019-06-01,3450,557,85,186,286,158021.623,22837.99258,39678.97164,95504.65878,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila,July,2020,2020-07-01,6056,222,41,60,121,160541.1888,23202.13151,40311.6305,97027.42679,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila,August,2020,2020-08-01,1143,141,21,39,81,160541.1888,23202.13151,40311.6305,97027.42679,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila,September,2020,2020-09-01,1288,168,10,25,133,160541.1888,23202.13151,40311.6305,97027.42679,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila,October,2020,2020-10-01,1591,175,13,43,119,160541.1888,23202.13151,40311.6305,97027.42679,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila,November,2020,2020-11-01,2262,175,12,44,119,160541.1888,23202.13151,40311.6305,97027.42679,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila,December,2020,2020-12-01,1848,137,5,38,94,160541.1888,23202.13151,40311.6305,97027.42679,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila,January,2020,2020-01-01,1417,74,8,9,57,160541.1888,23202.13151,40311.6305,97027.42679,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila,February,2020,2020-02-01,1331,50,7,14,29,160541.1888,23202.13151,40311.6305,97027.42679,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila,March,2020,2020-03-01,1273,46,6,7,33,160541.1888,23202.13151,40311.6305,97027.42679,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila,April,2020,2020-04-01,858,34,4,3,27,160541.1888,23202.13151,40311.6305,97027.42679,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila,May,2020,2020-05-01,1092,139,16,32,91,160541.1888,23202.13151,40311.6305,97027.42679,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila,June,2020,2020-06-01,1207,106,16,32,58,160541.1888,23202.13151,40311.6305,97027.42679,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila,July,2021,2021-07-01,945,46,2,12,32,163034.7982,23562.51911,40937.77176,98534.50734,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila,August,2021,2021-08-01,783,63,2,11,50,163034.7982,23562.51911,40937.77176,98534.50734,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila,September,2021,2021-09-01,841,74,11,14,49,163034.7982,23562.51911,40937.77176,98534.50734,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila,October,2021,2021-10-01,1435,124,6,22,96,163034.7982,23562.51911,40937.77176,98534.50734,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila,November,2021,2021-11-01,1434,149,4,12,133,163034.7982,23562.51911,40937.77176,98534.50734,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila,December,2021,2021-12-01,1213,122,2,13,107,163034.7982,23562.51911,40937.77176,98534.50734,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila,January,2021,2021-01-01,848,65,4,9,52,163034.7982,23562.51911,40937.77176,98534.50734,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila,February,2021,2021-02-01,1220,67,2,15,50,163034.7982,23562.51911,40937.77176,98534.50734,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila,March,2021,2021-03-01,1254,33,3,6,24,163034.7982,23562.51911,40937.77176,98534.50734,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila,April,2021,2021-04-01,1436,111,3,44,64,163034.7982,23562.51911,40937.77176,98534.50734,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila,May,2021,2021-05-01,1469,145,10,43,92,163034.7982,23562.51911,40937.77176,98534.50734,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Dangila,June,2021,2021-06-01,1422,243,22,64,157,163034.7982,23562.51911,40937.77176,98534.50734,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Fagta Lakoma,July,2019,2019-07-01,261,57,0,3,54,165498.8279,23918.63171,41556.48559,100023.7106,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Fagta Lakoma,August,2019,2019-08-01,202,51,0,3,48,165498.8279,23918.63171,41556.48559,100023.7106,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Fagta Lakoma,September,2019,2019-09-01,341,120,1,5,114,165498.8279,23918.63171,41556.48559,100023.7106,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Fagta Lakoma,October,2019,2019-10-01,323,97,1,2,94,165498.8279,23918.63171,41556.48559,100023.7106,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Fagta Lakoma,November,2019,2019-11-01,361,79,4,3,72,165498.8279,23918.63171,41556.48559,100023.7106,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Fagta Lakoma,December,2019,2019-12-01,260,74,6,2,66,165498.8279,23918.63171,41556.48559,100023.7106,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Fagta Lakoma,January,2019,2019-01-01,274,64,2,0,62,165498.8279,23918.63171,41556.48559,100023.7106,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Fagta Lakoma,February,2019,2019-02-01,217,69,0,4,65,165498.8279,23918.63171,41556.48559,100023.7106,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Fagta Lakoma,March,2019,2019-03-01,233,58,2,1,55,165498.8279,23918.63171,41556.48559,100023.7106,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Fagta Lakoma,April,2019,2019-04-01,242,42,0,3,39,165498.8279,23918.63171,41556.48559,100023.7106,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Fagta Lakoma,May,2019,2019-05-01,244,48,0,5,43,165498.8279,23918.63171,41556.48559,100023.7106,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Fagta Lakoma,June,2019,2019-06-01,241,66,2,2,62,165498.8279,23918.63171,41556.48559,100023.7106,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Fagta Lakoma,July,2020,2020-07-01,218,49,3,1,45,168137.6135,24300.00082,42219.08035,101618.5323,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Fagta Lakoma,August,2020,2020-08-01,162,47,1,1,45,168137.6135,24300.00082,42219.08035,101618.5323,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Fagta Lakoma,September,2020,2020-09-01,521,109,2,7,100,168137.6135,24300.00082,42219.08035,101618.5323,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Fagta Lakoma,October,2020,2020-10-01,428,77,0,3,74,168137.6135,24300.00082,42219.08035,101618.5323,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Fagta Lakoma,November,2020,2020-11-01,569,75,0,7,68,168137.6135,24300.00082,42219.08035,101618.5323,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Fagta Lakoma,December,2020,2020-12-01,398,53,0,1,52,168137.6135,24300.00082,42219.08035,101618.5323,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Fagta Lakoma,January,2020,2020-01-01,291,46,1,3,42,168137.6135,24300.00082,42219.08035,101618.5323,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Fagta Lakoma,February,2020,2020-02-01,321,43,1,3,39,168137.6135,24300.00082,42219.08035,101618.5323,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Fagta Lakoma,March,2020,2020-03-01,302,26,0,0,26,168137.6135,24300.00082,42219.08035,101618.5323,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Fagta Lakoma,April,2020,2020-04-01,127,21,1,0,20,168137.6135,24300.00082,42219.08035,101618.5323,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Fagta Lakoma,May,2020,2020-05-01,193,32,1,3,28,168137.6135,24300.00082,42219.08035,101618.5323,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Fagta Lakoma,June,2020,2020-06-01,149,20,0,0,20,168137.6135,24300.00082,42219.08035,101618.5323,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Fagta Lakoma,July,2021,2021-07-01,247,26,1,4,21,170749.2146,24677.44111,42874.84912,103196.9244,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Fagta Lakoma,August,2021,2021-08-01,245,24,0,0,24,170749.2146,24677.44111,42874.84912,103196.9244,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Fagta Lakoma,September,2021,2021-09-01,224,43,0,1,42,170749.2146,24677.44111,42874.84912,103196.9244,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Fagta Lakoma,October,2021,2021-10-01,326,35,1,1,33,170749.2146,24677.44111,42874.84912,103196.9244,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Fagta Lakoma,November,2021,2021-11-01,273,45,0,4,41,170749.2146,24677.44111,42874.84912,103196.9244,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Fagta Lakoma,December,2021,2021-12-01,251,33,0,2,31,170749.2146,24677.44111,42874.84912,103196.9244,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Fagta Lakoma,January,2021,2021-01-01,304,30,1,0,29,170749.2146,24677.44111,42874.84912,103196.9244,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Fagta Lakoma,February,2021,2021-02-01,328,31,1,0,30,170749.2146,24677.44111,42874.84912,103196.9244,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Fagta Lakoma,March,2021,2021-03-01,304,27,0,4,23,170749.2146,24677.44111,42874.84912,103196.9244,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Fagta Lakoma,April,2021,2021-04-01,386,23,0,7,16,170749.2146,24677.44111,42874.84912,103196.9244,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Fagta Lakoma,May,2021,2021-05-01,343,25,0,1,24,170749.2146,24677.44111,42874.84912,103196.9244,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Fagta Lakoma,June,2021,2021-06-01,312,28,0,4,24,170749.2146,24677.44111,42874.84912,103196.9244,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Guagusa Shikudad,July,2019,2019-07-01,122,26,0,0,26,106292.3167,15361.84159,26689.82725,64240.64786,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Guagusa Shikudad,August,2019,2019-08-01,139,44,0,5,39,106292.3167,15361.84159,26689.82725,64240.64786,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Guagusa Shikudad,September,2019,2019-09-01,202,64,0,1,63,106292.3167,15361.84159,26689.82725,64240.64786,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Guagusa Shikudad,October,2019,2019-10-01,257,102,2,3,97,106292.3167,15361.84159,26689.82725,64240.64786,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Guagusa Shikudad,November,2019,2019-11-01,340,139,2,4,133,106292.3167,15361.84159,26689.82725,64240.64786,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Guagusa Shikudad,December,2019,2019-12-01,185,39,0,1,38,106292.3167,15361.84159,26689.82725,64240.64786,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Guagusa Shikudad,January,2019,2019-01-01,152,42,0,0,42,106292.3167,15361.84159,26689.82725,64240.64786,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Guagusa Shikudad,February,2019,2019-02-01,68,27,0,0,27,106292.3167,15361.84159,26689.82725,64240.64786,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Guagusa Shikudad,March,2019,2019-03-01,135,15,0,0,15,106292.3167,15361.84159,26689.82725,64240.64786,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Guagusa Shikudad,April,2019,2019-04-01,169,15,0,0,15,106292.3167,15361.84159,26689.82725,64240.64786,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Guagusa Shikudad,May,2019,2019-05-01,105,23,1,3,19,106292.3167,15361.84159,26689.82725,64240.64786,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Guagusa Shikudad,June,2019,2019-06-01,123,41,0,5,36,106292.3167,15361.84159,26689.82725,64240.64786,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Guagusa Shikudad,July,2020,2020-07-01,323,62,0,4,58,107987.0878,15606.7775,27115.38151,65264.92879,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Guagusa Shikudad,August,2020,2020-08-01,364,71,0,5,66,107987.0878,15606.7775,27115.38151,65264.92879,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Guagusa Shikudad,September,2020,2020-09-01,320,91,0,6,85,107987.0878,15606.7775,27115.38151,65264.92879,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Guagusa Shikudad,October,2020,2020-10-01,429,99,22,0,77,107987.0878,15606.7775,27115.38151,65264.92879,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Guagusa Shikudad,November,2020,2020-11-01,600,255,0,2,253,107987.0878,15606.7775,27115.38151,65264.92879,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Guagusa Shikudad,December,2020,2020-12-01,277,109,0,0,109,107987.0878,15606.7775,27115.38151,65264.92879,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Guagusa Shikudad,January,2020,2020-01-01,197,71,0,3,68,107987.0878,15606.7775,27115.38151,65264.92879,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Guagusa Shikudad,February,2020,2020-02-01,212,58,0,0,58,107987.0878,15606.7775,27115.38151,65264.92879,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Guagusa Shikudad,March,2020,2020-03-01,219,39,0,0,39,107987.0878,15606.7775,27115.38151,65264.92879,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Guagusa Shikudad,April,2020,2020-04-01,141,27,0,2,25,107987.0878,15606.7775,27115.38151,65264.92879,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Guagusa Shikudad,May,2020,2020-05-01,159,34,0,1,33,107987.0878,15606.7775,27115.38151,65264.92879,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Guagusa Shikudad,June,2020,2020-06-01,478,88,0,4,84,107987.0878,15606.7775,27115.38151,65264.92879,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Guagusa Shikudad,July,2021,2021-07-01,264,69,0,0,69,109664.3996,15849.19011,27536.55177,66278.65773,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Guagusa Shikudad,August,2021,2021-08-01,235,78,0,0,78,109664.3996,15849.19011,27536.55177,66278.65773,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Guagusa Shikudad,September,2021,2021-09-01,376,130,0,0,130,109664.3996,15849.19011,27536.55177,66278.65773,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Guagusa Shikudad,October,2021,2021-10-01,437,113,10,2,101,109664.3996,15849.19011,27536.55177,66278.65773,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Guagusa Shikudad,November,2021,2021-11-01,488,175,0,10,165,109664.3996,15849.19011,27536.55177,66278.65773,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Guagusa Shikudad,December,2021,2021-12-01,727,134,1,0,133,109664.3996,15849.19011,27536.55177,66278.65773,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Guagusa Shikudad,January,2021,2021-01-01,151,49,0,1,48,109664.3996,15849.19011,27536.55177,66278.65773,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Guagusa Shikudad,February,2021,2021-02-01,203,54,0,3,51,109664.3996,15849.19011,27536.55177,66278.65773,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Guagusa Shikudad,March,2021,2021-03-01,284,29,0,0,29,109664.3996,15849.19011,27536.55177,66278.65773,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Guagusa Shikudad,April,2021,2021-04-01,155,14,0,0,14,109664.3996,15849.19011,27536.55177,66278.65773,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Guagusa Shikudad,May,2021,2021-05-01,126,26,0,0,26,109664.3996,15849.19011,27536.55177,66278.65773,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Guagusa Shikudad,June,2021,2021-06-01,295,60,0,1,59,109664.3996,15849.19011,27536.55177,66278.65773,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Guangua,July,2019,2019-07-01,905,40,5,8,27,143328.8189,20714.52273,35989.63251,86624.66365,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Guangua,August,2019,2019-08-01,697,73,0,2,71,143328.8189,20714.52273,35989.63251,86624.66365,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Guangua,September,2019,2019-09-01,818,59,1,13,45,143328.8189,20714.52273,35989.63251,86624.66365,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Guangua,October,2019,2019-10-01,1347,239,15,66,158,143328.8189,20714.52273,35989.63251,86624.66365,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Guangua,November,2019,2019-11-01,2143,401,20,38,343,143328.8189,20714.52273,35989.63251,86624.66365,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Guangua,December,2019,2019-12-01,1266,291,18,72,201,143328.8189,20714.52273,35989.63251,86624.66365,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Guangua,January,2019,2019-01-01,1090,142,5,25,112,143328.8189,20714.52273,35989.63251,86624.66365,Affected_regions,Not_affected,Not_affected
Amhara,Awi,Guangua,February,2019,2019-02-01,1455,200,24,41,135,143328.8189,20714.52273,35989.63251,86624.66365,Affected_regions,Not_affected,Not_affected
